phase_id,track_id,artifact_group,artifact_type,relative_path,exists,source_manifest,notes
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,phase3a_summary.csv,output/2016 Legacy Runs FINAL Figures/summary/phase3a/CASE_2016-09-06/phase3a_summary.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,phase3a_summary.csv,output/2016 Legacy Runs FINAL Figures/summary/phase3a/CASE_2016-09-17/phase3a_summary.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,phase4_budget_comparison.csv,output/2016 Legacy Runs FINAL Figures/summary/phase4_comparator/CASE_2016-09-01/phase4_budget_comparison.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,phase4_budget_comparison.csv,output/2016 Legacy Runs FINAL Figures/summary/phase4_comparator/CASE_2016-09-06/phase4_budget_comparison.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,phase4_budget_comparison.csv,output/2016 Legacy Runs FINAL Figures/summary/phase4_comparator/CASE_2016-09-17/phase4_budget_comparison.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,phase4_budget_time_series_metrics.csv,output/2016 Legacy Runs FINAL Figures/summary/phase4_comparator/CASE_2016-09-01/phase4_budget_time_series_metrics.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,phase4_budget_time_series_metrics.csv,output/2016 Legacy Runs FINAL Figures/summary/phase4_comparator/CASE_2016-09-06/phase4_budget_time_series_metrics.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,phase4_budget_time_series_metrics.csv,output/2016 Legacy Runs FINAL Figures/summary/phase4_comparator/CASE_2016-09-17/phase4_budget_time_series_metrics.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,prototype_2016_final_output_registry.csv,output/2016 Legacy Runs FINAL Figures/manifests/prototype_2016_final_output_registry.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,prototype_2016_final_output_registry.json,output/2016 Legacy Runs FINAL Figures/manifests/prototype_2016_final_output_registry.json,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,prototype_2016_packaging_summary.md,output/2016 Legacy Runs FINAL Figures/phase5/prototype_2016_packaging_summary.md,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,prototype_2016_phase4_pygnome_comparator_registry.csv,output/2016 Legacy Runs FINAL Figures/summary/phase4_comparator/prototype_2016_phase4_pygnome_comparator_registry.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,prototype_2016_phase4_pygnome_decision_note.md,output/2016 Legacy Runs FINAL Figures/summary/phase4_comparator/prototype_2016_phase4_pygnome_decision_note.md,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,prototype_2016_phase4_registry.csv,output/2016 Legacy Runs FINAL Figures/summary/phase4/prototype_2016_phase4_registry.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,prototype_2016_provenance_metadata.json,output/2016 Legacy Runs FINAL Figures/manifests/prototype_2016_provenance_metadata.json,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,prototype_pygnome_case_registry.csv,output/2016 Legacy Runs FINAL Figures/summary/phase3a/prototype_pygnome_case_registry.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,prototype_pygnome_figure_captions.md,output/2016 Legacy Runs FINAL Figures/summary/phase3a/prototype_pygnome_figure_captions.md,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,prototype_pygnome_figure_registry.csv,output/2016 Legacy Runs FINAL Figures/summary/phase3a/prototype_pygnome_figure_registry.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,prototype_pygnome_fss_by_case_window.csv,output/2016 Legacy Runs FINAL Figures/summary/phase3a/prototype_pygnome_fss_by_case_window.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,prototype_pygnome_kl_by_case_hour.csv,output/2016 Legacy Runs FINAL Figures/summary/phase3a/prototype_pygnome_kl_by_case_hour.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,prototype_pygnome_similarity_by_case.csv,output/2016 Legacy Runs FINAL Figures/summary/phase3a/prototype_pygnome_similarity_by_case.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,prototype_pygnome_similarity_manifest.json,output/2016 Legacy Runs FINAL Figures/summary/phase3a/prototype_pygnome_similarity_manifest.json,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,prototype_pygnome_similarity_summary.md,output/2016 Legacy Runs FINAL Figures/summary/phase3a/prototype_pygnome_similarity_summary.md,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,prototype_pygnome_skipped_cases.csv,output/2016 Legacy Runs FINAL Figures/summary/phase3a/prototype_pygnome_skipped_cases.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,pygnome_24h.png,output/2016 Legacy Runs FINAL Figures/CASE_2016-09-01/pygnome_24h.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,pygnome_24h.png,output/2016 Legacy Runs FINAL Figures/CASE_2016-09-06/pygnome_24h.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,pygnome_24h.png,output/2016 Legacy Runs FINAL Figures/CASE_2016-09-17/pygnome_24h.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,pygnome_48h.png,output/2016 Legacy Runs FINAL Figures/CASE_2016-09-01/pygnome_48h.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,pygnome_48h.png,output/2016 Legacy Runs FINAL Figures/CASE_2016-09-06/pygnome_48h.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,pygnome_48h.png,output/2016 Legacy Runs FINAL Figures/CASE_2016-09-17/pygnome_48h.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,pygnome_72h.png,output/2016 Legacy Runs FINAL Figures/CASE_2016-09-01/pygnome_72h.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,pygnome_72h.png,output/2016 Legacy Runs FINAL Figures/CASE_2016-09-06/pygnome_72h.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,pygnome_72h.png,output/2016 Legacy Runs FINAL Figures/CASE_2016-09-17/pygnome_72h.png,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,pygnome_benchmark_metadata.json,output/2016 Legacy Runs FINAL Figures/summary/phase3a/CASE_2016-09-01/pygnome_benchmark_metadata.json,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,pygnome_benchmark_metadata.json,output/2016 Legacy Runs FINAL Figures/summary/phase3a/CASE_2016-09-06/pygnome_benchmark_metadata.json,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,pygnome_benchmark_metadata.json,output/2016 Legacy Runs FINAL Figures/summary/phase3a/CASE_2016-09-17/pygnome_benchmark_metadata.json,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,pygnome_budget_heavy.csv,output/2016 Legacy Runs FINAL Figures/summary/phase4_comparator/CASE_2016-09-01/pygnome_budget_heavy.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
phase5,prototype_legacy_phase5_packaging,prototype_2016_final_package,pygnome_budget_heavy.csv,output/2016 Legacy Runs FINAL Figures/summary/phase4_comparator/CASE_2016-09-06/pygnome_budget_heavy.csv,True,,"Curated prototype_2016 legacy Phase 5 package artifact built from stored Phase 3A outputs, Phase 4 weathering outputs, and the budget-only deterministic Phase 4 PyGNOME pilot when present."
